Delivery Date,Delivery Hour,Delivery Interval,Repeated Hour Flag,Settlement Point,Settlement Point Type,Settlement Point Price
01/28/2017,21,1,N,HB_BUSAVG,SH,22.81
01/28/2017,21,2,N,HB_BUSAVG,SH,22.84
01/28/2017,21,3,N,HB_BUSAVG,SH,22.8
01/28/2017,21,4,N,HB_BUSAVG,SH,23.31
01/28/2017,22,1,N,HB_BUSAVG,SH,24.04
01/28/2017,22,2,N,HB_BUSAVG,SH,24.29
01/28/2017,22,3,N,HB_BUSAVG,SH,23.5
01/28/2017,22,4,N,HB_BUSAVG,SH,22.68
01/28/2017,23,1,N,HB_BUSAVG,SH,22.41
01/28/2017,23,2,N,HB_BUSAVG,SH,22.08
01/28/2017,23,3,N,HB_BUSAVG,SH,21.73
01/28/2017,23,4,N,HB_BUSAVG,SH,21.24
01/28/2017,24,1,N,HB_BUSAVG,SH,20.98
01/28/2017,24,2,N,HB_BUSAVG,SH,20.68
01/28/2017,24,3,N,HB_BUSAVG,SH,20.33
01/28/2017,24,4,N,HB_BUSAVG,SH,20.12
01/28/2018,1,1,N,HB_BUSAVG,SH,20.53
01/28/2018,1,2,N,HB_BUSAVG,SH,20.89
01/28/2018,1,3,N,HB_BUSAVG,SH,20.99
01/28/2018,1,4,N,HB_BUSAVG,SH,20.54
01/28/2018,2,1,N,HB_BUSAVG,SH,20.72
01/28/2018,2,2,N,HB_BUSAVG,SH,20.88
01/28/2018,2,3,N,HB_BUSAVG,SH,20.57
01/28/2018,2,4,N,HB_BUSAVG,SH,20.43
01/28/2018,3,1,N,HB_BUSAVG,SH,20.21
01/28/2018,3,2,N,HB_BUSAVG,SH,20.1
01/28/2018,3,3,N,HB_BUSAVG,SH,20.04
01/28/2018,3,4,N,HB_BUSAVG,SH,20.55
01/28/2018,4,1,N,HB_BUSAVG,SH,20.71
01/28/2018,4,2,N,HB_BUSAVG,SH,20.23
01/28/2018,4,3,N,HB_BUSAVG,SH,21.21
01/28/2018,4,4,N,HB_BUSAVG,SH,21.78
01/28/2018,5,1,N,HB_BUSAVG,SH,22.26
01/28/2018,5,2,N,HB_BUSAVG,SH,22.26
01/28/2018,5,3,N,HB_BUSAVG,SH,22.67
01/28/2018,5,4,N,HB_BUSAVG,SH,23.4
01/28/2018,6,1,N,HB_BUSAVG,SH,26.26
01/28/2018,6,2,N,HB_BUSAVG,SH,25.8
01/28/2018,6,3,N,HB_BUSAVG,SH,30.08
01/28/2018,6,4,N,HB_BUSAVG,SH,25.75
01/28/2018,7,1,N,HB_BUSAVG,SH,24.09
01/28/2018,7,2,N,HB_BUSAVG,SH,23.57
01/28/2018,7,3,N,HB_BUSAVG,SH,26.7
01/28/2018,7,4,N,HB_BUSAVG,SH,32.68
01/28/2018,8,1,N,HB_BUSAVG,SH,28.09
01/28/2018,8,2,N,HB_BUSAVG,SH,32.99
01/28/2018,8,3,N,HB_BUSAVG,SH,30.27
01/28/2018,8,4,N,HB_BUSAVG,SH,35.44
01/28/2018,9,1,N,HB_BUSAVG,SH,27.1
01/28/2018,9,2,N,HB_BUSAVG,SH,27.23
01/28/2018,9,3,N,HB_BUSAVG,SH,26.75
01/28/2018,9,4,N,HB_BUSAVG,SH,26.54
01/28/2018,10,1,N,HB_BUSAVG,SH,31.43
01/28/2018,10,2,N,HB_BUSAVG,SH,31.32
01/28/2018,10,3,N,HB_BUSAVG,SH,35.7
01/28/2018,10,4,N,HB_BUSAVG,SH,31.86
01/28/2018,11,1,N,HB_BUSAVG,SH,33.21
01/28/2018,11,2,N,HB_BUSAVG,SH,31.36
01/28/2018,11,3,N,HB_BUSAVG,SH,28.4
01/28/2018,11,4,N,HB_BUSAVG,SH,26.2
01/28/2018,12,1,N,HB_BUSAVG,SH,29.75
01/28/2018,12,2,N,HB_BUSAVG,SH,29.38
01/28/2018,12,3,N,HB_BUSAVG,SH,27.62
01/28/2018,12,4,N,HB_BUSAVG,SH,28.39
01/28/2018,13,1,N,HB_BUSAVG,SH,36.98
01/28/2018,13,2,N,HB_BUSAVG,SH,31.34
01/28/2018,13,3,N,HB_BUSAVG,SH,31.2
01/28/2018,13,4,N,HB_BUSAVG,SH,31.45
01/28/2018,14,1,N,HB_BUSAVG,SH,29.92
01/28/2018,14,2,N,HB_BUSAVG,SH,30.72
01/28/2018,14,3,N,HB_BUSAVG,SH,29.3
01/28/2018,14,4,N,HB_BUSAVG,SH,27.11
01/28/2018,15,1,N,HB_BUSAVG,SH,26.67
01/28/2018,15,2,N,HB_BUSAVG,SH,26.56
01/28/2018,15,3,N,HB_BUSAVG,SH,26.4
01/28/2018,15,4,N,HB_BUSAVG,SH,26.32
01/28/2018,16,1,N,HB_BUSAVG,SH,26.58
01/28/2018,16,2,N,HB_BUSAVG,SH,26.5
01/28/2018,16,3,N,HB_BUSAVG,SH,26.49
01/28/2018,16,4,N,HB_BUSAVG,SH,26.49
01/28/2018,17,1,N,HB_BUSAVG,SH,26.06
01/28/2018,17,2,N,HB_BUSAVG,SH,25.23
01/28/2018,17,3,N,HB_BUSAVG,SH,26.17
01/28/2018,17,4,N,HB_BUSAVG,SH,26.46
01/28/2018,18,1,N,HB_BUSAVG,SH,23.22
01/28/2018,18,2,N,HB_BUSAVG,SH,23.35
01/28/2018,18,3,N,HB_BUSAVG,SH,26.15
01/28/2018,18,4,N,HB_BUSAVG,SH,28.69
01/28/2018,19,1,N,HB_BUSAVG,SH,31.31
01/28/2018,19,2,N,HB_BUSAVG,SH,41.51
01/28/2018,19,3,N,HB_BUSAVG,SH,113.56
01/28/2018,19,4,N,HB_BUSAVG,SH,31.96
01/28/2018,20,1,N,HB_BUSAVG,SH,29.33
01/28/2018,20,2,N,HB_BUSAVG,SH,28.56
01/28/2018,20,3,N,HB_BUSAVG,SH,27.51
01/28/2018,20,4,N,HB_BUSAVG,SH,26.12
01/28/2018,21,1,N,HB_BUSAVG,SH,29.24
01/28/2018,21,2,N,HB_BUSAVG,SH,27.03
01/28/2018,21,3,N,HB_BUSAVG,SH,26.04
01/28/2018,21,4,N,HB_BUSAVG,SH,24.98
01/28/2018,22,1,N,HB_BUSAVG,SH,25.88
01/28/2018,22,2,N,HB_BUSAVG,SH,26.55
01/28/2018,22,3,N,HB_BUSAVG,SH,24.14
01/28/2018,22,4,N,HB_BUSAVG,SH,22.66
01/28/2018,23,1,N,HB_BUSAVG,SH,22.59
01/28/2018,23,2,N,HB_BUSAVG,SH,22.59
01/28/2018,23,3,N,HB_BUSAVG,SH,21.01
01/28/2018,23,4,N,HB_BUSAVG,SH,20.73
01/28/2018,24,1,N,HB_BUSAVG,SH,20.38
01/28/2018,24,2,N,HB_BUSAVG,SH,20.11
01/28/2018,24,3,N,HB_BUSAVG,SH,19.52
01/28/2018,24,4,N,HB_BUSAVG,SH,18.86
01/28/2019,1,1,N,HB_BUSAVG,SH,13.99
01/28/2019,1,2,N,HB_BUSAVG,SH,15.81
01/28/2019,1,3,N,HB_BUSAVG,SH,15.62
01/28/2019,1,4,N,HB_BUSAVG,SH,15.12
01/28/2019,2,1,N,HB_BUSAVG,SH,15.61
01/28/2019,2,2,N,HB_BUSAVG,SH,15.08
01/28/2019,2,3,N,HB_BUSAVG,SH,15.23
01/28/2019,2,4,N,HB_BUSAVG,SH,14.92
01/28/2019,3,1,N,HB_BUSAVG,SH,15.22
01/28/2019,3,2,N,HB_BUSAVG,SH,14.9
01/28/2019,3,3,N,HB_BUSAVG,SH,14.98
01/28/2019,3,4,N,HB_BUSAVG,SH,14.7
01/28/2019,4,1,N,HB_BUSAVG,SH,15.01
01/28/2019,4,2,N,HB_BUSAVG,SH,14.95
01/28/2019,4,3,N,HB_BUSAVG,SH,14.74
01/28/2019,4,4,N,HB_BUSAVG,SH,15.86
01/28/2019,5,1,N,HB_BUSAVG,SH,16.41
01/28/2019,5,2,N,HB_BUSAVG,SH,16.26
01/28/2019,5,3,N,HB_BUSAVG,SH,16.86
01/28/2019,5,4,N,HB_BUSAVG,SH,14.41
01/28/2019,6,1,N,HB_BUSAVG,SH,17.53
01/28/2019,6,2,N,HB_BUSAVG,SH,18.72
01/28/2019,6,3,N,HB_BUSAVG,SH,19.28
01/28/2019,6,4,N,HB_BUSAVG,SH,19.25
01/28/2019,7,1,N,HB_BUSAVG,SH,21.32
01/28/2019,7,2,N,HB_BUSAVG,SH,22.11
01/28/2019,7,3,N,HB_BUSAVG,SH,22.42
01/28/2019,7,4,N,HB_BUSAVG,SH,41.8
01/28/2019,8,1,N,HB_BUSAVG,SH,42.33
01/28/2019,8,2,N,HB_BUSAVG,SH,23.95
01/28/2019,8,3,N,HB_BUSAVG,SH,23.35
01/28/2019,8,4,N,HB_BUSAVG,SH,22.69
01/28/2019,9,1,N,HB_BUSAVG,SH,21.81
01/28/2019,9,2,N,HB_BUSAVG,SH,20.85
01/28/2019,9,3,N,HB_BUSAVG,SH,20.28
01/28/2019,9,4,N,HB_BUSAVG,SH,19.58
01/28/2019,10,1,N,HB_BUSAVG,SH,19.74
01/28/2019,10,2,N,HB_BUSAVG,SH,19.41
01/28/2019,10,3,N,HB_BUSAVG,SH,17.57
01/28/2019,10,4,N,HB_BUSAVG,SH,16.99
01/28/2019,11,1,N,HB_BUSAVG,SH,18.07
01/28/2019,11,2,N,HB_BUSAVG,SH,17.75
01/28/2019,11,3,N,HB_BUSAVG,SH,16.63
01/28/2019,11,4,N,HB_BUSAVG,SH,14.43
01/28/2019,12,1,N,HB_BUSAVG,SH,16.09
01/28/2019,12,2,N,HB_BUSAVG,SH,14.24
01/28/2019,12,3,N,HB_BUSAVG,SH,12.16
01/28/2019,12,4,N,HB_BUSAVG,SH,8.9
01/28/2019,13,1,N,HB_BUSAVG,SH,12.52
01/28/2019,13,2,N,HB_BUSAVG,SH,13.32
01/28/2019,13,3,N,HB_BUSAVG,SH,12.62
01/28/2019,13,4,N,HB_BUSAVG,SH,13.08
01/28/2019,14,1,N,HB_BUSAVG,SH,12.41
01/28/2019,14,2,N,HB_BUSAVG,SH,13.31
01/28/2019,14,3,N,HB_BUSAVG,SH,12.98
01/28/2019,14,4,N,HB_BUSAVG,SH,13.29
01/28/2019,15,1,N,HB_BUSAVG,SH,13.22
01/28/2019,15,2,N,HB_BUSAVG,SH,12.05
01/28/2019,15,3,N,HB_BUSAVG,SH,13.58
01/28/2019,15,4,N,HB_BUSAVG,SH,13.06
01/28/2019,16,1,N,HB_BUSAVG,SH,14.29
01/28/2019,16,2,N,HB_BUSAVG,SH,14.14
01/28/2019,16,3,N,HB_BUSAVG,SH,13.87
01/28/2019,16,4,N,HB_BUSAVG,SH,13.78
01/28/2019,17,1,N,HB_BUSAVG,SH,13.71
01/28/2019,17,2,N,HB_BUSAVG,SH,14.5
01/28/2019,17,3,N,HB_BUSAVG,SH,14.0
01/28/2019,17,4,N,HB_BUSAVG,SH,13.77
01/28/2019,18,1,N,HB_BUSAVG,SH,13.87
01/28/2019,18,2,N,HB_BUSAVG,SH,14.83
01/28/2019,18,3,N,HB_BUSAVG,SH,17.41
01/28/2019,18,4,N,HB_BUSAVG,SH,20.2
01/28/2019,19,1,N,HB_BUSAVG,SH,19.69
01/28/2019,19,2,N,HB_BUSAVG,SH,21.62
01/28/2019,19,3,N,HB_BUSAVG,SH,27.1
01/28/2019,19,4,N,HB_BUSAVG,SH,21.56
01/28/2019,20,1,N,HB_BUSAVG,SH,21.24
01/28/2019,20,2,N,HB_BUSAVG,SH,21.98
01/28/2019,20,3,N,HB_BUSAVG,SH,22.26
01/28/2019,20,4,N,HB_BUSAVG,SH,22.16
01/28/2019,21,1,N,HB_BUSAVG,SH,21.11
01/28/2019,21,2,N,HB_BUSAVG,SH,22.0
01/28/2019,21,3,N,HB_BUSAVG,SH,22.18
01/28/2019,21,4,N,HB_BUSAVG,SH,21.93
01/28/2019,22,1,N,HB_BUSAVG,SH,20.74
01/28/2019,22,2,N,HB_BUSAVG,SH,21.05
01/28/2019,22,3,N,HB_BUSAVG,SH,21.27
01/28/2019,22,4,N,HB_BUSAVG,SH,22.07
01/28/2019,23,1,N,HB_BUSAVG,SH,22.01
01/28/2019,23,2,N,HB_BUSAVG,SH,22.46
01/28/2019,23,3,N,HB_BUSAVG,SH,21.41
01/28/2019,23,4,N,HB_BUSAVG,SH,20.51
01/28/2019,24,1,N,HB_BUSAVG,SH,20.08
01/28/2019,24,2,N,HB_BUSAVG,SH,19.55
01/28/2019,24,3,N,HB_BUSAVG,SH,19.59
01/28/2019,24,4,N,HB_BUSAVG,SH,19.2
01/28/2020,1,1,N,HB_BUSAVG,SH,8.72
01/28/2020,1,2,N,HB_BUSAVG,SH,11.69
01/28/2020,1,3,N,HB_BUSAVG,SH,12.72
01/28/2020,1,4,N,HB_BUSAVG,SH,12.64
01/28/2020,2,1,N,HB_BUSAVG,SH,9.06
01/28/2020,2,2,N,HB_BUSAVG,SH,9.16
01/28/2020,2,3,N,HB_BUSAVG,SH,11.28
01/28/2020,2,4,N,HB_BUSAVG,SH,12.77
01/28/2020,3,1,N,HB_BUSAVG,SH,9.9
01/28/2020,3,2,N,HB_BUSAVG,SH,6.46
01/28/2020,3,3,N,HB_BUSAVG,SH,4.5
01/28/2020,3,4,N,HB_BUSAVG,SH,9.59
01/28/2020,4,1,N,HB_BUSAVG,SH,12.29
01/28/2020,4,2,N,HB_BUSAVG,SH,12.68
01/28/2020,4,3,N,HB_BUSAVG,SH,12.35
01/28/2020,4,4,N,HB_BUSAVG,SH,13.0
01/28/2020,5,1,N,HB_BUSAVG,SH,14.14
01/28/2020,5,2,N,HB_BUSAVG,SH,14.25
01/28/2020,5,3,N,HB_BUSAVG,SH,14.63
01/28/2020,5,4,N,HB_BUSAVG,SH,13.79
01/28/2020,6,1,N,HB_BUSAVG,SH,16.63
01/28/2020,6,2,N,HB_BUSAVG,SH,22.57
01/28/2020,6,3,N,HB_BUSAVG,SH,17.49
01/28/2020,6,4,N,HB_BUSAVG,SH,16.86
01/28/2020,7,1,N,HB_BUSAVG,SH,45.24
01/28/2020,7,2,N,HB_BUSAVG,SH,25.74
01/28/2020,7,3,N,HB_BUSAVG,SH,20.23
01/28/2020,7,4,N,HB_BUSAVG,SH,24.07
01/28/2020,8,1,N,HB_BUSAVG,SH,20.85
01/28/2020,8,2,N,HB_BUSAVG,SH,21.0
01/28/2020,8,3,N,HB_BUSAVG,SH,26.38
01/28/2020,8,4,N,HB_BUSAVG,SH,20.53
01/28/2020,9,1,N,HB_BUSAVG,SH,18.53
01/28/2020,9,2,N,HB_BUSAVG,SH,18.26
01/28/2020,9,3,N,HB_BUSAVG,SH,18.26
01/28/2020,9,4,N,HB_BUSAVG,SH,14.92
01/28/2020,10,1,N,HB_BUSAVG,SH,16.25
01/28/2020,10,2,N,HB_BUSAVG,SH,18.34
01/28/2020,10,3,N,HB_BUSAVG,SH,18.64
01/28/2020,10,4,N,HB_BUSAVG,SH,17.75
01/28/2020,11,1,N,HB_BUSAVG,SH,18.41
01/28/2020,11,2,N,HB_BUSAVG,SH,18.51
01/28/2020,11,3,N,HB_BUSAVG,SH,15.62
01/28/2020,11,4,N,HB_BUSAVG,SH,15.6
01/28/2020,12,1,N,HB_BUSAVG,SH,13.71
01/28/2020,12,2,N,HB_BUSAVG,SH,12.92
01/28/2020,12,3,N,HB_BUSAVG,SH,13.44
01/28/2020,12,4,N,HB_BUSAVG,SH,13.87
01/28/2020,13,1,N,HB_BUSAVG,SH,13.62
01/28/2020,13,2,N,HB_BUSAVG,SH,12.93
01/28/2020,13,3,N,HB_BUSAVG,SH,13.36
01/28/2020,13,4,N,HB_BUSAVG,SH,12.81
01/28/2020,14,1,N,HB_BUSAVG,SH,12.22
01/28/2020,14,2,N,HB_BUSAVG,SH,12.23
01/28/2020,14,3,N,HB_BUSAVG,SH,12.35
01/28/2020,14,4,N,HB_BUSAVG,SH,11.7
01/28/2020,15,1,N,HB_BUSAVG,SH,10.75
01/28/2020,15,2,N,HB_BUSAVG,SH,10.63
01/28/2020,15,3,N,HB_BUSAVG,SH,10.5
01/28/2020,15,4,N,HB_BUSAVG,SH,10.33
01/28/2020,16,1,N,HB_BUSAVG,SH,10.14
01/28/2020,16,2,N,HB_BUSAVG,SH,10.22
01/28/2020,16,3,N,HB_BUSAVG,SH,10.12
01/28/2020,16,4,N,HB_BUSAVG,SH,10.0
01/28/2020,17,1,N,HB_BUSAVG,SH,10.07
01/28/2020,17,2,N,HB_BUSAVG,SH,10.06
01/28/2020,17,3,N,HB_BUSAVG,SH,10.1
01/28/2020,17,4,N,HB_BUSAVG,SH,10.35
01/28/2020,18,1,N,HB_BUSAVG,SH,10.59
01/28/2020,18,2,N,HB_BUSAVG,SH,11.08
01/28/2020,18,3,N,HB_BUSAVG,SH,11.82
01/28/2020,18,4,N,HB_BUSAVG,SH,12.79
01/28/2020,19,1,N,HB_BUSAVG,SH,13.6
01/28/2020,19,2,N,HB_BUSAVG,SH,15.38
01/28/2020,19,3,N,HB_BUSAVG,SH,15.43
01/28/2020,19,4,N,HB_BUSAVG,SH,16.22
01/28/2020,20,1,N,HB_BUSAVG,SH,15.74
01/28/2020,20,2,N,HB_BUSAVG,SH,15.38
01/28/2020,20,3,N,HB_BUSAVG,SH,15.87
01/28/2020,20,4,N,HB_BUSAVG,SH,16.05
01/28/2020,21,1,N,HB_BUSAVG,SH,15.49
01/28/2020,21,2,N,HB_BUSAVG,SH,14.54
01/28/2020,21,3,N,HB_BUSAVG,SH,14.13
01/28/2020,21,4,N,HB_BUSAVG,SH,13.4
01/28/2020,22,1,N,HB_BUSAVG,SH,13.57
01/28/2020,22,2,N,HB_BUSAVG,SH,13.88
01/28/2020,22,3,N,HB_BUSAVG,SH,14.39
01/28/2020,22,4,N,HB_BUSAVG,SH,15.37
01/28/2020,23,1,N,HB_BUSAVG,SH,14.81
01/28/2020,23,2,N,HB_BUSAVG,SH,14.0
01/28/2020,23,3,N,HB_BUSAVG,SH,13.31
01/28/2020,23,4,N,HB_BUSAVG,SH,11.35
01/28/2020,24,1,N,HB_BUSAVG,SH,10.74
01/28/2020,24,2,N,HB_BUSAVG,SH,9.67
01/28/2020,24,3,N,HB_BUSAVG,SH,6.78
01/28/2020,24,4,N,HB_BUSAVG,SH,8.67
01/28/2021,1,1,N,HB_BUSAVG,SH,16.68
01/28/2021,1,2,N,HB_BUSAVG,SH,16.17
01/28/2021,1,3,N,HB_BUSAVG,SH,16.27
01/28/2021,1,4,N,HB_BUSAVG,SH,16.18
01/28/2021,2,1,N,HB_BUSAVG,SH,15.94
01/28/2021,2,2,N,HB_BUSAVG,SH,15.69
01/28/2021,2,3,N,HB_BUSAVG,SH,15.59
01/28/2021,2,4,N,HB_BUSAVG,SH,15.08
01/28/2021,3,1,N,HB_BUSAVG,SH,15.15
01/28/2021,3,2,N,HB_BUSAVG,SH,14.79
01/28/2021,3,3,N,HB_BUSAVG,SH,14.89
01/28/2021,3,4,N,HB_BUSAVG,SH,14.9
01/28/2021,4,1,N,HB_BUSAVG,SH,14.96
01/28/2021,4,2,N,HB_BUSAVG,SH,15.26
01/28/2021,4,3,N,HB_BUSAVG,SH,15.72
01/28/2021,4,4,N,HB_BUSAVG,SH,15.96
01/28/2021,5,1,N,HB_BUSAVG,SH,16.12
01/28/2021,5,2,N,HB_BUSAVG,SH,16.39
01/28/2021,5,3,N,HB_BUSAVG,SH,16.58
01/28/2021,5,4,N,HB_BUSAVG,SH,16.57
01/28/2021,6,1,N,HB_BUSAVG,SH,16.62
01/28/2021,6,2,N,HB_BUSAVG,SH,17.01
01/28/2021,6,3,N,HB_BUSAVG,SH,17.75
01/28/2021,6,4,N,HB_BUSAVG,SH,17.61
01/28/2021,7,1,N,HB_BUSAVG,SH,18.36
01/28/2021,7,2,N,HB_BUSAVG,SH,19.25
01/28/2021,7,3,N,HB_BUSAVG,SH,19.95
01/28/2021,7,4,N,HB_BUSAVG,SH,20.57
01/28/2021,8,1,N,HB_BUSAVG,SH,21.32
01/28/2021,8,2,N,HB_BUSAVG,SH,21.53
01/28/2021,8,3,N,HB_BUSAVG,SH,22.49
01/28/2021,8,4,N,HB_BUSAVG,SH,22.98
01/28/2021,9,1,N,HB_BUSAVG,SH,23.11
01/28/2021,9,2,N,HB_BUSAVG,SH,23.42
01/28/2021,9,3,N,HB_BUSAVG,SH,22.91
01/28/2021,9,4,N,HB_BUSAVG,SH,22.39
01/28/2021,10,1,N,HB_BUSAVG,SH,23.67
01/28/2021,10,2,N,HB_BUSAVG,SH,25.16
01/28/2021,10,3,N,HB_BUSAVG,SH,23.68
01/28/2021,10,4,N,HB_BUSAVG,SH,23.15
01/28/2021,11,1,N,HB_BUSAVG,SH,23.36
01/28/2021,11,2,N,HB_BUSAVG,SH,22.42
01/28/2021,11,3,N,HB_BUSAVG,SH,20.1
01/28/2021,11,4,N,HB_BUSAVG,SH,19.0
01/28/2021,12,1,N,HB_BUSAVG,SH,19.91
01/28/2021,12,2,N,HB_BUSAVG,SH,20.65
01/28/2021,12,3,N,HB_BUSAVG,SH,20.5
01/28/2021,12,4,N,HB_BUSAVG,SH,19.6
01/28/2021,13,1,N,HB_BUSAVG,SH,19.39
01/28/2021,13,2,N,HB_BUSAVG,SH,19.0
01/28/2021,13,3,N,HB_BUSAVG,SH,18.89
01/28/2021,13,4,N,HB_BUSAVG,SH,18.68
01/28/2021,14,1,N,HB_BUSAVG,SH,18.57
01/28/2021,14,2,N,HB_BUSAVG,SH,18.4
01/28/2021,14,3,N,HB_BUSAVG,SH,17.98
01/28/2021,14,4,N,HB_BUSAVG,SH,17.01
01/28/2021,15,1,N,HB_BUSAVG,SH,16.72
01/28/2021,15,2,N,HB_BUSAVG,SH,16.79
01/28/2021,15,3,N,HB_BUSAVG,SH,16.74
01/28/2021,15,4,N,HB_BUSAVG,SH,16.7
01/28/2021,16,1,N,HB_BUSAVG,SH,16.72
01/28/2021,16,2,N,HB_BUSAVG,SH,16.77
01/28/2021,16,3,N,HB_BUSAVG,SH,16.61
01/28/2021,16,4,N,HB_BUSAVG,SH,16.82
01/28/2021,17,1,N,HB_BUSAVG,SH,16.94
01/28/2021,17,2,N,HB_BUSAVG,SH,17.32
01/28/2021,17,3,N,HB_BUSAVG,SH,17.79
01/28/2021,17,4,N,HB_BUSAVG,SH,18.41
01/28/2021,18,1,N,HB_BUSAVG,SH,18.86
01/28/2021,18,2,N,HB_BUSAVG,SH,19.33
01/28/2021,18,3,N,HB_BUSAVG,SH,19.98
01/28/2021,18,4,N,HB_BUSAVG,SH,20.64
01/28/2021,19,1,N,HB_BUSAVG,SH,20.77
01/28/2021,19,2,N,HB_BUSAVG,SH,21.16
01/28/2021,19,3,N,HB_BUSAVG,SH,21.34
01/28/2021,19,4,N,HB_BUSAVG,SH,21.05
01/28/2021,20,1,N,HB_BUSAVG,SH,20.68
01/28/2021,20,2,N,HB_BUSAVG,SH,20.24
01/28/2021,20,3,N,HB_BUSAVG,SH,19.72
01/28/2021,20,4,N,HB_BUSAVG,SH,19.4
01/28/2021,21,1,N,HB_BUSAVG,SH,18.99
01/28/2021,21,2,N,HB_BUSAVG,SH,18.96
01/28/2021,21,3,N,HB_BUSAVG,SH,18.7
01/28/2021,21,4,N,HB_BUSAVG,SH,18.3
01/28/2021,22,1,N,HB_BUSAVG,SH,18.09
01/28/2021,22,2,N,HB_BUSAVG,SH,18.55
01/28/2021,22,3,N,HB_BUSAVG,SH,18.4
01/28/2021,22,4,N,HB_BUSAVG,SH,17.93
01/28/2021,23,1,N,HB_BUSAVG,SH,17.59
01/28/2021,23,2,N,HB_BUSAVG,SH,16.75
01/28/2021,23,3,N,HB_BUSAVG,SH,16.53
01/28/2021,23,4,N,HB_BUSAVG,SH,16.09
01/28/2021,24,1,N,HB_BUSAVG,SH,16.19
01/28/2021,24,2,N,HB_BUSAVG,SH,16.82
01/28/2021,24,3,N,HB_BUSAVG,SH,16.06
01/28/2021,24,4,N,HB_BUSAVG,SH,15.54
01/28/2022,1,1,N,HB_BUSAVG,SH,20.94
01/28/2022,1,2,N,HB_BUSAVG,SH,21.36
01/28/2022,1,3,N,HB_BUSAVG,SH,20.38
01/28/2022,1,4,N,HB_BUSAVG,SH,19.55
01/28/2022,2,1,N,HB_BUSAVG,SH,19.98
01/28/2022,2,2,N,HB_BUSAVG,SH,20.39
01/28/2022,2,3,N,HB_BUSAVG,SH,24.23
01/28/2022,2,4,N,HB_BUSAVG,SH,25.51
01/28/2022,3,1,N,HB_BUSAVG,SH,25.69
01/28/2022,3,2,N,HB_BUSAVG,SH,25.39
01/28/2022,3,3,N,HB_BUSAVG,SH,25.47
01/28/2022,3,4,N,HB_BUSAVG,SH,24.77
01/28/2022,4,1,N,HB_BUSAVG,SH,25.71
01/28/2022,4,2,N,HB_BUSAVG,SH,25.87
01/28/2022,4,3,N,HB_BUSAVG,SH,25.93
01/28/2022,4,4,N,HB_BUSAVG,SH,25.49
01/28/2022,5,1,N,HB_BUSAVG,SH,24.14
01/28/2022,5,2,N,HB_BUSAVG,SH,24.19
01/28/2022,5,3,N,HB_BUSAVG,SH,24.76
01/28/2022,5,4,N,HB_BUSAVG,SH,24.22
01/28/2022,6,1,N,HB_BUSAVG,SH,24.16
01/28/2022,6,2,N,HB_BUSAVG,SH,25.85
01/28/2022,6,3,N,HB_BUSAVG,SH,27.32
01/28/2022,6,4,N,HB_BUSAVG,SH,28.01
01/28/2022,7,1,N,HB_BUSAVG,SH,31.78
01/28/2022,7,2,N,HB_BUSAVG,SH,37.33
01/28/2022,7,3,N,HB_BUSAVG,SH,54.81
01/28/2022,7,4,N,HB_BUSAVG,SH,52.71
01/28/2022,8,1,N,HB_BUSAVG,SH,72.06
01/28/2022,8,2,N,HB_BUSAVG,SH,39.45
01/28/2022,8,3,N,HB_BUSAVG,SH,41.07
01/28/2022,8,4,N,HB_BUSAVG,SH,42.06
01/28/2022,9,1,N,HB_BUSAVG,SH,38.81
01/28/2022,9,2,N,HB_BUSAVG,SH,35.83
01/28/2022,9,3,N,HB_BUSAVG,SH,30.89
01/28/2022,9,4,N,HB_BUSAVG,SH,29.25
01/28/2022,10,1,N,HB_BUSAVG,SH,31.97
01/28/2022,10,2,N,HB_BUSAVG,SH,32.07
01/28/2022,10,3,N,HB_BUSAVG,SH,33.69
01/28/2022,10,4,N,HB_BUSAVG,SH,35.73
01/28/2022,11,1,N,HB_BUSAVG,SH,36.57
01/28/2022,11,2,N,HB_BUSAVG,SH,32.14
01/28/2022,11,3,N,HB_BUSAVG,SH,30.48
01/28/2022,11,4,N,HB_BUSAVG,SH,27.63
01/28/2022,12,1,N,HB_BUSAVG,SH,26.95
01/28/2022,12,2,N,HB_BUSAVG,SH,25.89
01/28/2022,12,3,N,HB_BUSAVG,SH,25.24
01/28/2022,12,4,N,HB_BUSAVG,SH,23.73
01/28/2022,13,1,N,HB_BUSAVG,SH,23.58
01/28/2022,13,2,N,HB_BUSAVG,SH,23.31
01/28/2022,13,3,N,HB_BUSAVG,SH,23.21
01/28/2022,13,4,N,HB_BUSAVG,SH,22.56
01/28/2022,14,1,N,HB_BUSAVG,SH,22.08
01/28/2022,14,2,N,HB_BUSAVG,SH,21.42
01/28/2022,14,3,N,HB_BUSAVG,SH,21.05
01/28/2022,14,4,N,HB_BUSAVG,SH,20.63
01/28/2022,15,1,N,HB_BUSAVG,SH,20.82
01/28/2022,15,2,N,HB_BUSAVG,SH,20.11
01/28/2022,15,3,N,HB_BUSAVG,SH,20.18
01/28/2022,15,4,N,HB_BUSAVG,SH,20.03
01/28/2022,16,1,N,HB_BUSAVG,SH,19.82
01/28/2022,16,2,N,HB_BUSAVG,SH,20.07
01/28/2022,16,3,N,HB_BUSAVG,SH,19.1
01/28/2022,16,4,N,HB_BUSAVG,SH,19.55
